3000.0 0.0
3104.0 0.0
3208.0 0.0
3312.0 0.0
3416.0 0.0
3520.0 0.0
3624.0 0.0
3728.0 0.0
3832.0 0.0
3936.0 0.0
4040.0 0.0
4144.0 0.0
4248.0 0.0
4352.0 0.0
4456.0 0.0
4560.0 0.0
4664.0 0.0
4768.0 0.0
4872.0 0.0
4976.0 0.0
5080.0 0.0
5184.0 0.0
5288.0 0.0
5392.0 0.0
5496.0 0.0
5600.0 0.0
5704.0 0.0
5808.0 0.0
5912.0 0.0
6016.0 3.5753759077e-11
6120.0 2.93097531084e-09
6224.0 2.64341380513e-08
6328.0 4.58610651469e-07
6432.0 3.54999943264e-06
6536.0 1.15095357959e-05
6640.0 2.82425372873e-05
6744.0 6.06666648201e-05
6848.0 0.000120910967977
6952.0 0.000229444759333
7056.0 0.00042094920053
7160.0 0.000754951665448
7264.0 0.00133250982718
7368.0 0.00233518547186
7472.0 0.00409140630428
7576.0 0.00726931176382
7680.0 0.013528293309
7784.0 0.0272359116574
7888.0 0.051645923695
7992.0 0.0162982459208
8096.0 0.00060967708485
8200.0 0.000134815327606
8304.0 0.0
8408.0 0.0
8512.0 0.0
8616.0 0.0
8720.0 0.0
8824.0 0.0
8928.0 0.0
9032.0 0.0
9136.0 0.0
9240.0 0.0
9344.0 0.0
9448.0 0.0
9552.0 0.0
9656.0 0.0
9760.0 0.0
9864.0 0.0
9968.0 0.0
10072.0 0.0
10176.0 0.0
10280.0 0.0
10384.0 0.0
10488.0 0.0
10592.0 0.0
10696.0 0.0
10800.0 0.0
10904.0 0.0
11008.0 0.0
11112.0 0.0
11216.0 0.0
11320.0 0.0
11424.0 0.0
11528.0 0.0
11632.0 0.0
11736.0 0.0
11840.0 0.0
11944.0 0.0
12048.0 0.0
12152.0 0.0
12256.0 1.97746714679e-12
12360.0 3.58173972258e-10
12464.0 3.83195939975e-09
12568.0 5.54779023598e-08
12672.0 5.59165835944e-07
12776.0 1.96103985525e-06
12880.0 4.33775014933e-06
12984.0 7.94602728067e-06
13088.0 1.31297566131e-05
13192.0 2.0297520412e-05
13296.0 2.99582807459e-05
13400.0 4.28306886903e-05
13504.0 5.97526336805e-05
13608.0 8.17126677644e-05
13712.0 0.000109902597608
13816.0 0.000145720143809
13920.0 0.000190998674715
14024.0 0.000247623000125
14128.0 0.000317872159099
14232.0 0.000404488580751
14336.0 0.000510120697872
14440.0 0.000638255572089
14544.0 0.000791750101519
14648.0 0.000974294781594
14752.0 0.0011888189625
14856.0 0.00143726006027
14960.0 0.00171988412472
15064.0 0.00203308704306
15168.0 0.00237146117601
15272.0 0.00272048268353
15376.0 0.00305412521744
15480.0 0.00332008566251
15584.0 0.00342186742913
15688.0 0.00320090950144
15792.0 0.00247677107389
15896.0 0.00117756050773
16000.0 3.64448017158e-05
16104.0 6.40466721527e-06
16208.0 4.23828601474e-07
16312.0 0.0
16416.0 0.0
16520.0 0.0
16624.0 0.0
16728.0 0.0
16832.0 0.0
16936.0 0.0
17040.0 0.0
17144.0 0.0
17248.0 0.0
17352.0 0.0
17456.0 0.0
17560.0 0.0
17664.0 0.0
17768.0 0.0
17872.0 0.0
17976.0 0.0
18080.0 0.0
18184.0 0.0
18288.0 0.0
18392.0 0.0
18496.0 3.18793994002e-13
18600.0 5.42880234114e-11
18704.0 6.47477485392e-10
18808.0 7.43348021894e-09
18912.0 9.99685523798e-08
19016.0 3.88774442396e-07
19120.0 9.48899159171e-07
19224.0 1.75055131067e-06
19328.0 2.79619277908e-06
19432.0 4.12073197856e-06
19536.0 5.74889855993e-06
19640.0 7.706394495e-06
19744.0 1.00209477305e-05
19848.0 1.2718092223e-05
19952.0 1.5835522812e-05
20056.0 1.94028333957e-05
20160.0 2.34387949181e-05
20264.0 2.79847614063e-05
20368.0 3.30269422588e-05
20472.0 3.85754308794e-05
20576.0 4.46081057777e-05
20680.0 5.10929398417e-05
20784.0 5.80098248255e-05
20888.0 6.52371834227e-05
20992.0 7.26826599735e-05
21096.0 8.01945751339e-05
21200.0 8.75896355205e-05
21304.0 9.46469443952e-05
21408.0 0.000101066151423
21512.0 0.000106555321198
21616.0 0.000110711323585
21720.0 0.000113180426788
21824.0 0.000113531656636
21928.0 0.000111379843691
22032.0 0.000106422647673
22136.0 9.84736430362e-05
22240.0 8.7650515568e-05
22344.0 7.44735347355e-05
22448.0 6.02246115481e-05
22552.0 4.72929972046e-05
22656.0 3.98542565905e-05
22760.0 4.49191193173e-05
22864.0 7.42444609805e-05
22968.0 0.000148822662187
23072.0 0.000298775107323
23176.0 0.000571894165734
23280.0 0.00103569087613
23384.0 0.0017683030971
23488.0 0.00282781717919
23592.0 0.00419334755886
23696.0 0.00572372256291
23800.0 0.00720446318064
23904.0 0.00830454845902
24008.0 0.000179947564906
24112.0 3.91298083758e-05
24216.0 4.23914193063e-06
24320.0 0.0
24424.0 0.0
24528.0 0.0
24632.0 0.0
24736.0 0.0
24840.0 6.08966887109e-12
24944.0 9.40349342987e-11
25048.0 9.69735821444e-10
25152.0 1.55596498549e-08
25256.0 6.47862725733e-08
25360.0 1.69255871447e-07
25464.0 3.34039983195e-07
