101 81 
 -0.040000000000000001 -0.039 -0.037999999999999999 -0.037000000000000005 -0.036000000000000004 -0.035000000000000003 -0.034000000000000002 -0.033000000000000002 -0.032000000000000001 -0.031 -0.029999999999999999 -0.028999999999999998 -0.027999999999999997 -0.027000000000000003 -0.025999999999999995 -0.025000000000000001 -0.024 -0.023 -0.022000000000000002 -0.020999999999999998 -0.02 -0.019 -0.017999999999999999 -0.016999999999999998 -0.015999999999999997 -0.014999999999999999 -0.013999999999999999 -0.012999999999999998 -0.011999999999999997 -0.010999999999999996 -0.01 -0.0089999999999999993 -0.0079999999999999984 -0.0069999999999999975 -0.0059999999999999967 -0.0050000000000000001 -0.0039999999999999992 -0.0029999999999999983 -0.0019999999999999974 -0.00099999999999999655 0.0 0.0010000000000000052 0.0020000000000000018 0.0029999999999999983 0.0040000000000000036 0.0050000000000000001 0.0060000000000000053 0.0070000000000000019 0.0080000000000000071 0.0090000000000000028 0.01 0.011000000000000005 0.012000000000000002 0.013000000000000006 0.014000000000000004 0.014999999999999999 0.016000000000000004 0.017000000000000001 0.018000000000000006 0.019000000000000003 0.02 0.021000000000000005 0.022000000000000002 0.023000000000000007 0.024000000000000004 0.025000000000000001 0.026000000000000006 0.027000000000000003 0.028000000000000008 0.029000000000000005 0.029999999999999999 0.031000000000000007 0.032000000000000001 0.033000000000000008 0.034000000000000002 0.035000000000000003 0.036000000000000004 0.037000000000000005 0.038000000000000006 0.039000000000000007 0.040000000000000001
 -0.0050000000000000001   -1.9975288965159586e-09  -1.9712000094637217e-09  -2.2115135189236328e-09  -2.3985785955185465e-09  -1.8603180319272809e-09  -1.5098591962997214e-09  -1.5986167844530802e-09  -2.0354165942939023e-09  -2.982507470328801e-09  -3.1594677905432156e-09  -3.6400742037254382e-09  -4.2986226689639194e-09  -4.6973199129812953e-09  -4.5798312902994829e-09  -3.8915193415134537e-09  -2.8523058386854464e-09  -1.8818552106313091e-09  -5.3061971859698388e-10  5.6054346831686199e-11  5.2494094591005809e-11  4.664328872309835e-10  7.1570277643674466e-10  9.9503080099016505e-10  1.5407168278346086e-09  1.8157124220268933e-09  2.1099488762130688e-09  1.9282708083856508e-09  2.5675840242310376e-09  3.2905977812640129e-09  3.7290821719488566e-09  3.5902022032635635e-09  3.8006190408638337e-09  3.6574416768655812e-09  3.6411033673057488e-09  3.5014708923901449e-09  3.4181598287518072e-09  3.4919446302980534e-09  4.2406733196060423e-09  4.8899764540738929e-09  4.6280094514983341e-09  4.5946307538027789e-09  4.8402353737268789e-09  4.9674600249704355e-09  4.7015755463451803e-09  4.0647650347833508e-09  4.2536567966715553e-09  4.2203801564636285e-09  3.6129664592635798e-09  3.1422367466408157e-09  2.1674849620523213e-09  1.0572515813446876e-09  3.3073841477955017e-10  -8.1475086418149874e-11  -4.3702301096567621e-10  -1.0065415961325119e-09  -1.5978321986959751e-09  -2.0841092043211596e-09  -2.3686302110314122e-09  -2.8080953568029058e-09  -3.1065025466250323e-09  -3.2695392415579994e-09  -3.5913814797560876e-09  -3.9599298241207467e-09  -3.8309852935272075e-09  -3.7030317317789249e-09  -3.3776592623524455e-09  -2.8412205144945539e-09  -2.583563361979809e-09  -2.1892883293937302e-09  -1.8920449849111544e-09  -2.0942231200476151e-09  -1.8837814678405532e-09  -1.3866966499232568e-09  -1.3650575226284437e-09  -1.4080407878794619e-09  -1.5776804984531264e-09  -2.2506954816871877e-09  -2.6736478693217971e-09  -3.382545813202121e-09  -4.1143100219629051e-09  -4.3133791763659151e-09
 -0.0048999999999999998   -2.0148329627421779e-09  -1.9885040756899414e-09  -2.2288175851498521e-09  -2.4158826617447654e-09  -1.8776220981534998e-09  -1.5271632625259409e-09  -1.6159208506792993e-09  -2.0527206605201216e-09  -2.9998115365550203e-09  -3.1767718567694354e-09  -3.6573782699516575e-09  -4.3159267351901387e-09  -4.7146239792075146e-09  -4.5971353565257013e-09  -3.908823407739673e-09  -2.8696099049116657e-09  -1.8991592768575284e-09  -5.4792378482320298e-10  3.8750280605467046e-11  3.5190028364786657e-11  4.4912882100476434e-10  6.9839871021052567e-10  9.7772673476394595e-10  1.5234127616083893e-09  1.7984083558006738e-09  2.0926448099868495e-09  1.9109667421594315e-09  2.5502799580048183e-09  3.2732937150377936e-09  3.7117781057226373e-09  3.5728981370373442e-09  3.7833149746376144e-09  3.6401376106393619e-09  3.623799301079529e-09  3.4841668261639256e-09  3.4008557625255879e-09  3.4746405640718341e-09  4.223369253379823e-09  4.8726723878476752e-09  4.6107053852721157e-09  4.5773266875765596e-09  4.8229313075006612e-09  4.950155958744217e-09  4.684271480118961e-09  4.0474609685571315e-09  4.236352730445336e-09  4.2030760902374092e-09  3.5956623930373605e-09  3.1249326804145964e-09  2.150180895826102e-09  1.0399475151184687e-09  3.1343434855333107e-10  -9.877915264436904e-11  -4.5432707719189542e-10  -1.0238456623587308e-09  -1.6151362649221942e-09  -2.1014132705473793e-09  -2.3859342772576315e-09  -2.8253994230291252e-09  -3.1238066128512512e-09  -3.2868433077842187e-09  -3.6086855459823069e-09  -3.9772338903469668e-09  -3.8482893597534268e-09  -3.7203357980051443e-09  -3.394963328578664e-09  -2.8585245807207732e-09  -2.6008674282060287e-09  -2.2065923956199495e-09  -1.9093490511373737e-09  -2.1115271862738344e-09  -1.9010855340667725e-09  -1.4040007161494761e-09  -1.3823615888546632e-09  -1.4253448541056813e-09  -1.5949845646793457e-09  -2.267999547913407e-09  -2.6909519355480164e-09  -3.3998498794283407e-09  -4.1316140881891244e-09  -4.3306832425921344e-09
 -0.0047999999999999996   -2.0099223968713163e-09  -1.9835935098190794e-09  -2.2239070192789901e-09  -2.4109720958739038e-09  -1.8727115322826382e-09  -1.5222526966550791e-09  -1.6110102848084375e-09  -2.0478100946492596e-09  -2.9949009706841582e-09  -3.1718612908985737e-09  -3.6524677040807955e-09  -4.3110161693192762e-09  -4.709713413336653e-09  -4.5922247906548397e-09  -3.9039128418688114e-09  -2.8646993390408036e-09  -1.8942487109866664e-09  -5.4301321895234126e-10  4.3660846476328826e-11  4.0100594235648437e-11  4.5403938687562616e-10  7.0330927608138738e-10  9.8263730063480756e-10  1.5283233274792511e-09  1.8033189216715361e-09  2.0975553758577111e-09  1.9158773080302931e-09  2.5551905238756803e-09  3.2782042809086556e-09  3.7166886715934993e-09  3.5778087029082062e-09  3.7882255405084769e-09  3.6450481765102235e-09  3.6287098669503915e-09  3.4890773920347877e-09  3.4057663283964499e-09  3.4795511299426961e-09  4.2282798192506846e-09  4.877582953718536e-09  4.6156159511429773e-09  4.5822372534474212e-09  4.827841873371522e-09  4.9550665246150786e-09  4.6891820459898234e-09  4.0523715344279931e-09  4.2412632963161984e-09  4.2079866561082708e-09  3.6005729589082226e-09  3.1298432462854584e-09  2.1550914616969637e-09  1.0448580809893303e-09  3.1834491442419284e-10  -9.3868586773507259e-11  -4.4941651132103355e-10  -1.0189350964878692e-09  -1.6102256990513324e-09  -2.0965027046765173e-09  -2.3810237113867694e-09  -2.8204888571582631e-09  -3.1188960469803896e-09  -3.2819327419133567e-09  -3.6037749801114449e-09  -3.9723233244761043e-09  -3.8433787938825652e-09  -3.7154252321342822e-09  -3.3900527627078028e-09  -2.8536140148499116e-09  -2.5959568623351663e-09  -2.2016818297490879e-09  -1.9044384852665121e-09  -2.1066166204029724e-09  -1.8961749681959105e-09  -1.3990901502786145e-09  -1.377451022983801e-09  -1.4204342882348192e-09  -1.5900739988084837e-09  -2.2630889820425454e-09  -2.6860413696771548e-09  -3.3949393135574791e-09  -4.126703522318262e-09  -4.3257726767212736e-09
 -0.0046999999999999993   -2.0062419516261073e-09  -1.9799130645738704e-09  -2.2202265740337815e-09  -2.4072916506286949e-09  -1.8690310870374293e-09  -1.5185722514098702e-09  -1.6073298395632286e-09  -2.0441296494040511e-09  -2.9912205254389497e-09  -3.1681808456533644e-09  -3.6487872588355865e-09  -4.3073357240740681e-09  -4.706032968091444e-09  -4.5885443454096308e-09  -3.9002323966236024e-09  -2.8610188937955951e-09  -1.8905682657414579e-09  -5.3933277370713221e-10  4.7341291721537781e-11  4.3781039480857391e-11  4.5771983212083512e-10  7.0698972132659634e-10  9.8631774588001651e-10  1.5320037727244599e-09  1.8069993669167448e-09  2.1012358211029201e-09  1.9195577532755025e-09  2.5588709691208888e-09  3.2818847261538641e-09  3.7203691168387079e-09  3.5814891481534152e-09  3.791905985753685e-09  3.6487286217554325e-09  3.6323903121956e-09  3.4927578372799962e-09  3.4094467736416589e-09  3.4832315751879051e-09  4.2319602644958936e-09  4.8812633989637458e-09  4.6192963963881862e-09  4.5859176986926302e-09  4.8315223186167318e-09  4.9587469698602884e-09  4.6928624912350315e-09  4.056051979673202e-09  4.2449437415614074e-09  4.2116671013534798e-09  3.6042534041534311e-09  3.1335236915306674e-09  2.158771906942173e-09  1.0485385262345393e-09  3.2202535966940184e-10  -9.0188141528298305e-11  -4.4573606607582464e-10  -1.0152546512426602e-09  -1.6065452538061235e-09  -2.0928222594313083e-09  -2.3773432661415605e-09  -2.8168084119130546e-09  -3.1152156017351807e-09  -3.2782522966681482e-09  -3.6000945348662364e-09  -3.9686428792308954e-09  -3.8396983486373562e-09  -3.7117447868890737e-09  -3.3863723174625934e-09  -2.8499335696047027e-09  -2.5922764170899578e-09  -2.1980013845038789e-09  -1.9007580400213031e-09  -2.1029361751577638e-09  -1.892494522950702e-09  -1.3954097050334056e-09  -1.3737705777385922e-09  -1.4167538429896105e-09  -1.5863935535632747e-09  -2.2594085367973364e-09  -2.6823609244319458e-09  -3.3912588683122698e-09  -4.123023077073053e-09  -4.3220922314760638e-09
 -0.0045999999999999999   -1.9938760431542674e-09  -1.967547156102031e-09  -2.2078606655619417e-09  -2.394925742156855e-09  -1.8566651785655896e-09  -1.5062063429380305e-09  -1.5949639310913889e-09  -2.0317637409322112e-09  -2.9788546169671098e-09  -3.1558149371815253e-09  -3.6364213503637475e-09  -4.2949698156022278e-09  -4.6936670596196046e-09  -4.5761784369377913e-09  -3.887866488151763e-09  -2.8486529853237552e-09  -1.878202357269618e-09  -5.2696686523529275e-10  5.9707200193377371e-11  5.6146947952696976e-11  4.7008574059267473e-10  7.19355629798436e-10  9.9868365435185617e-10  1.5443696811962998e-09  1.8193652753885843e-09  2.11360172957476e-09  1.931923661747342e-09  2.5712368775927283e-09  3.294250634625704e-09  3.7327350253105482e-09  3.5938550566252546e-09  3.8042718942255244e-09  3.6610945302272719e-09  3.6447562206674395e-09  3.5051237457518361e-09  3.4218126821134983e-09  3.4955974836597446e-09  4.2443261729677322e-09  4.8936293074355861e-09  4.6316623048600257e-09  4.5982836071644697e-09  4.8438882270885704e-09  4.971112878332127e-09  4.7052283997068718e-09  4.0684178881450415e-09  4.2573096500332468e-09  4.2240330098253192e-09  3.6166193126252706e-09  3.1458896000025068e-09  2.1711378154140125e-09  1.0609044347063789e-09  3.3439126814124135e-10  -7.7822233056458695e-11  -4.3337015760398503e-10  -1.0028887427708206e-09  -1.5941793453342838e-09  -2.0804563509594689e-09  -2.364977357669721e-09  -2.8044425034412147e-09  -3.1028496932633412e-09  -3.2658863881963083e-09  -3.5877286263943965e-09  -3.9562769707590559e-09  -3.8273324401655167e-09  -3.6993788784172338e-09  -3.3740064089907544e-09  -2.8375676611328632e-09  -2.5799105086181183e-09  -2.185635476032039e-09  -1.8883921315494633e-09  -2.0905702666859239e-09  -1.8801286144788621e-09  -1.3830437965615657e-09  -1.3614046692667524e-09  -1.4043879345177708e-09  -1.5740276450914352e-09  -2.2470426283254966e-09  -2.6699950159601064e-09  -3.3788929598404307e-09  -4.1106571686012136e-09  -4.3097263230042252e-09
 -0.0045000000000000005   -1.969068666064195e-09  -1.9427397790119585e-09  -2.1830532884718692e-09  -2.3701183650667826e-09  -1.8318578014755172e-09  -1.4813989658479579e-09  -1.5701565540013165e-09  -2.0069563638421387e-09  -2.9540472398770378e-09  -3.1310075600914525e-09  -3.6116139732736746e-09  -4.2701624385121562e-09  -4.6688596825295321e-09  -4.5513710598477189e-09  -3.8630591110616905e-09  -2.8238456082336828e-09  -1.8533949801795456e-09  -5.0215948814522021e-10  8.4514577283449877e-11  8.0954325042769488e-11  4.9489311768274727e-10  7.4416300688850844e-10  1.0234910314419286e-09  1.5691770582863724e-09  1.8441726524786569e-09  2.1384091066648324e-09  1.9567310388374144e-09  2.5960442546828007e-09  3.3190580117157768e-09  3.7575424024006206e-09  3.6186624337153271e-09  3.8290792713155969e-09  3.6859019073173444e-09  3.6695635977575119e-09  3.5299311228419081e-09  3.4466200592035708e-09  3.5204048607498174e-09  4.2691335500578055e-09  4.9184366845256577e-09  4.6564696819500981e-09  4.6230909842545421e-09  4.8686956041786429e-09  4.9959202554221994e-09  4.7300357767969434e-09  4.0932252652351139e-09  4.2821170271233193e-09  4.2488403869153917e-09  3.641426689715343e-09  3.1706969770925793e-09  2.1959451925040853e-09  1.0857118117964514e-09  3.591986452313139e-10  -5.3014855966386209e-11  -4.0856278051391249e-10  -9.7808136568074811e-10  -1.5693719682442114e-09  -2.0556489738693964e-09  -2.3401699805796482e-09  -2.7796351263511427e-09  -3.0780423161732688e-09  -3.2410790111062363e-09  -3.5629212493043245e-09  -3.9314695936689835e-09  -3.8025250630754443e-09  -3.6745715013271618e-09  -3.3491990319006815e-09  -2.8127602840427908e-09  -2.5551031315280459e-09  -2.1608280989419666e-09  -1.8635847544593908e-09  -2.0657628895958511e-09  -1.8553212373887896e-09  -1.3582364194714935e-09  -1.3365972921766801e-09  -1.3795805574276982e-09  -1.5492202680013626e-09  -2.2222352512354241e-09  -2.6451876388700339e-09  -3.3540855827503579e-09  -4.0858497915111411e-09  -4.2849189459141519e-09
 -0.0044000000000000003   -1.9688819388220695e-09  -1.9425530517698326e-09  -2.1828665612297433e-09  -2.369931637824657e-09  -1.8316710742333914e-09  -1.4812122386058321e-09  -1.5699698267591905e-09  -2.0067696366000128e-09  -2.9538605126349118e-09  -3.1308208328493265e-09  -3.6114272460315487e-09  -4.2699757112700298e-09  -4.6686729552874058e-09  -4.5511843326055933e-09  -3.862872383819565e-09  -2.8236588809915572e-09  -1.8532082529374196e-09  -5.0197276090309425e-10  8.4701304525575781e-11  8.1141052284895405e-11  4.9507984492487312e-10  7.4434973413063429e-10  1.0236777586840546e-09  1.5693637855284979e-09  1.8443593797207829e-09  2.1385958339069579e-09  1.9569177660795404e-09  2.5962309819249271e-09  3.3192447389579024e-09  3.7577291296427461e-09  3.618849160957453e-09  3.8292659985577233e-09  3.6860886345594708e-09  3.6697503249996379e-09  3.5301178500840345e-09  3.4468067864456967e-09  3.520591587991943e-09  4.269320277299931e-09  4.918623411767784e-09  4.6566564091922245e-09  4.6232777114966676e-09  4.8688823314207701e-09  4.9961069826643266e-09  4.7302225040390698e-09  4.0934119924772403e-09  4.2823037543654456e-09  4.249027114157518e-09  3.6416134169574694e-09  3.1708837043347056e-09  2.1961319197462109e-09  1.0858985390385771e-09  3.593853724734398e-10  -5.2828128724260292e-11  -4.0837605327178658e-10  -9.7789463843862237e-10  -1.5691852410020854e-09  -2.0554622466272705e-09  -2.3399832533375226e-09  -2.7794483991090167e-09  -3.0778555889311424e-09  -3.2408922838641103e-09  -3.5627345220621985e-09  -3.931282866426858e-09  -3.8023383358333179e-09  -3.6743847740850354e-09  -3.3490123046585556e-09  -2.8125735568006644e-09  -2.5549164042859199e-09  -2.1606413716998411e-09  -1.8633980272172649e-09  -2.0655761623537255e-09  -1.8551345101466637e-09  -1.3580496922293675e-09  -1.3364105649345542e-09  -1.3793938301855724e-09  -1.5490335407592366e-09  -2.2220485239932982e-09  -2.6450009116279076e-09  -3.3538988555082319e-09  -4.0856630642690147e-09  -4.2847322186720264e-09
 -0.0043   -1.9794812438383637e-09  -1.9531523567861272e-09  -2.193465866246038e-09  -2.3805309428409517e-09  -1.8422703792496859e-09  -1.4918115436221268e-09  -1.580569131775485e-09  -2.0173689416163075e-09  -2.9644598176512057e-09  -3.1414201378656208e-09  -3.6220265510478429e-09  -4.2805750162863241e-09  -4.6792722603037e-09  -4.5617836376218868e-09  -3.8734716888358592e-09  -2.8342581860078515e-09  -1.8638075579537143e-09  -5.1257206591938883e-10  7.4101999509281253e-11  7.0541747268600864e-11  4.8448053990857854e-10  7.3375042911433992e-10  1.0130784536677601e-09  1.5587644805122035e-09  1.8337600747044882e-09  2.1279965288906637e-09  1.9463184610632457e-09  2.5856316769086328e-09  3.3086454339416081e-09  3.7471298246264519e-09  3.6082498559411583e-09  3.818666693541429e-09  3.6754893295431765e-09  3.6591510199833436e-09  3.5195185450677402e-09  3.436207481429402e-09  3.5099922829756487e-09  4.2587209722836367e-09  4.9080241067514889e-09  4.6460571041759302e-09  4.6126784064803742e-09  4.858283026404475e-09  4.9855076776480307e-09  4.7196231990227755e-09  4.082812687460946e-09  4.2717044493491514e-09  4.2384278091412238e-09  3.6310141119411751e-09  3.1602843993184105e-09  2.1855326147299162e-09  1.0752992340222829e-09  3.4878606745714522e-10  -6.3427433740554813e-11  -4.1897535828808116e-10  -9.8849394345491664e-10  -1.5797845460183801e-09  -2.0660615516435651e-09  -2.3505825583538173e-09  -2.790047704125311e-09  -3.0884548939474367e-09  -3.2514915888804046e-09  -3.5733338270784924e-09  -3.9418821714431522e-09  -3.8129376408496122e-09  -3.6849840791013297e-09  -3.3596116096748499e-09  -2.8231728618169587e-09  -2.5655157093022142e-09  -2.1712406767161353e-09  -1.8739973322335595e-09  -2.0761754673700202e-09  -1.8657338151629584e-09  -1.368648997245662e-09  -1.3470098699508486e-09  -1.3899931352018671e-09  -1.5596328457755315e-09  -2.2326478290095929e-09  -2.6556002166442018e-09  -3.3644981605245262e-09  -4.0962623692853098e-09  -4.2953315236883206e-09
 -0.0041999999999999997   -2.0001319264243719e-09  -1.9738030393721354e-09  -2.2141165488320461e-09  -2.4011816254269599e-09  -1.8629210618356943e-09  -1.512462226208135e-09  -1.6012198143614936e-09  -2.0380196242023157e-09  -2.9851105002372143e-09  -3.1620708204516294e-09  -3.6426772336338515e-09  -4.3012256988723319e-09  -4.6999229428897086e-09  -4.5824343202078962e-09  -3.894122371421867e-09  -2.8549088685938597e-09  -1.8844582405397225e-09  -5.3322274850539723e-10  5.3451316923272812e-11  4.9891064682592429e-11  4.638298573225701e-10  7.1309974652833142e-10  9.9242777108175149e-10  1.5381137979261953e-09  1.8131093921184798e-09  2.1073458463046551e-09  1.9256677784772375e-09  2.5649809943226246e-09  3.2879947513555999e-09  3.7264791420404433e-09  3.5875991733551502e-09  3.7980160109554204e-09  3.6548386469571683e-09  3.6385003373973354e-09  3.498867862481732e-09  3.4155567988433938e-09  3.4893416003896405e-09  4.238070289697629e-09  4.8873734241654803e-09  4.6254064215899208e-09  4.5920277238943656e-09  4.8376323438184664e-09  4.9648569950620229e-09  4.6989725164367669e-09  4.0621620048749374e-09  4.2510537667631419e-09  4.2177771265552152e-09  3.6103634293551669e-09  3.1396337167324024e-09  2.164881932143908e-09  1.0546485514362743e-09  3.2813538487113682e-10  -8.4078116326563261e-11  -4.3962604087408961e-10  -1.009144626040925e-09  -1.6004352286043885e-09  -2.0867122342295733e-09  -2.3712332409398255e-09  -2.8106983867113192e-09  -3.1091055765334457e-09  -3.2721422714664128e-09  -3.593984509664501e-09  -3.96253285402916e-09  -3.83358832343562e-09  -3.7056347616873379e-09  -3.3802622922608585e-09  -2.8438235444029677e-09  -2.5861663918882224e-09  -2.1918913593021435e-09  -1.8946480148195681e-09  -2.0968261499560284e-09  -1.8863844977489666e-09  -1.3892996798316706e-09  -1.3676605525368572e-09  -1.4106438177878753e-09  -1.5802835283615397e-09  -2.2532985115956015e-09  -2.67625089923021e-09  -3.3851488431105348e-09  -4.1169130518713176e-09  -4.3159822062743284e-09
 -0.0041000000000000003   -1.9893782736185173e-09  -1.9630493865662804e-09  -2.2033628960261911e-09  -2.3904279726211048e-09  -1.8521674090298392e-09  -1.5017085734022801e-09  -1.5904661615556383e-09  -2.0272659713964606e-09  -2.9743568474313596e-09  -3.1513171676457747e-09  -3.6319235808279969e-09  -4.2904720460664781e-09  -4.689169290083854e-09  -4.5716806674020416e-09  -3.8833687186160124e-09  -2.844155215788005e-09  -1.8737045877338674e-09  -5.2246909569954226e-10  6.4204969729127826e-11  6.0644717488447437e-11  4.7458351012842522e-10  7.2385339933418639e-10  1.0031814238876066e-09  1.5488674507320501e-09  1.8238630449243351e-09  2.1180994991105101e-09  1.9364214312830926e-09  2.5757346471284789e-09  3.2987484041614546e-09  3.7372327948462979e-09  3.5983528261610048e-09  3.808769663761275e-09  3.6655922997630221e-09  3.6492539902031901e-09  3.5096215152875867e-09  3.4263104516492485e-09  3.5000952531954952e-09  4.2488239425034836e-09  4.898127076971335e-09  4.6361600743957754e-09  4.6027813767002202e-09  4.848385996624321e-09  4.9756106478678776e-09  4.7097261692426216e-09  4.0729156576807921e-09  4.2618074195689966e-09  4.2285307793610698e-09  3.6211170821610216e-09  3.150387369538257e-09  2.1756355849497631e-09  1.0654022042421293e-09  3.388890376769919e-10  -7.332446352070824e-11  -4.2887238806823454e-10  -9.9839097323507017e-10  -1.5896815757985332e-09  -2.0759585814237183e-09  -2.3604795881339704e-09  -2.7999447339054645e-09  -3.098351923727591e-09  -3.2613886186605581e-09  -3.5832308568586463e-09  -3.9517792012233053e-09  -3.8228346706297653e-09  -3.6948811088814832e-09  -3.3695086394550038e-09  -2.833069891597113e-09  -2.5754127390823677e-09  -2.1811377064962889e-09  -1.8838943620137127e-09  -2.0860724971501733e-09  -1.8756308449431115e-09  -1.3785460270258153e-09  -1.356906899731002e-09  -1.3998901649820202e-09  -1.5695298755556847e-09  -2.242544858789746e-09  -2.6654972464243562e-09  -3.3743951903046801e-09  -4.106159399065463e-09  -4.3052285534684738e-09
